"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"India","IND","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.451","0.491595357656479","","0.500491142272949","","",
"Not classified","INX","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.790237247943878","","","","","","","","0.821852087974548","","0.804584622383118","","",
"Iran, Islamic Rep.","IRN","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.577054619789124","","","","","","","0.602","0.611038029193878","","0.612076938152313","","",
"Iraq","IRQ","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.412","0.412621885538101","","0.42350509762764","","",
"Iceland","ISL","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.772066056728363","","","","","","","0.758","0.763281285762787","","0.768019616603851","","",
"Israel","ISR","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7412348985672","","","","","","","","0.780889511108398","","0.763505160808563","","",
"Italy","ITA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.767416477203369","","","","","","","0.774","0.759639143943787","","0.73801600933075","","",
"Jamaica","JAM","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.558","0.568536877632141","","0.562048852443695","","",
"Jordan","JOR","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.585698187351227","","","","","","","0.589","0.575492382049561","","0.580353617668152","","",
"Japan","JPN","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.628996968269348","","","","","","","0.78","0.807867705821991","","0.652432024478912","","",
"Kenya","KEN","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.603","0.614835500717163","","0.616739988327026","","",
"Cambodia","KHM","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.509249091148376","","0.536563277244568","","",
"St. Kitts and Nevis","KNA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.587617099285126","","0.599641740322113","","",
"Korea, Rep.","KOR","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.850352644920349","","","","","","","0.852","0.85276734828949","","0.814612150192261","","",
"Kuwait","KWT","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.604347944259644","","","","","","","0.599","0.592418909072876","","0.596433877944946","","",
"Latin America & Caribbean (excluding high income)","LAC","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.462","0.465173482894898","","0.465303003787994","","",
"Lebanon","LBN","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.537","","","","","",
"Liberia","LBR","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.325","0.322331607341766","","0.323783546686172","","",
"Libya","LBY","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.616230547428131","","0.627076208591461","","",
"Latin America & Caribbean","LCN","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.360403001308441","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.752927780151367","","","","","","","0.761","0.777683079242706","","0.756461381912231","","",
"Luxembourg","LUX","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.718162536621094","","","","","","","0.707","0.702260851860046","","0.700147926807404","","",
"Latvia","LVA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.728277862071991","","","","","","","0.773","0.790420711040497","","0.751386106014252","","",
"Macao SAR, China","MAC","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67076313495636","","","","","","","0.787","0.788205683231354","","0.817906618118286","","",
"St. Martin (French part)","MAF","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.473682910203934","","","","","","","0.511","0.505192995071411","","0.51598459482193","","",
"Monaco","MCO","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.581561088562012","","","","","","","0.603","0.605798840522766","","0.606849312782288","","",
"Madagascar","MDG","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.396376132965088","","","","","","","0.391","0.396541982889175","","0.403589576482773","","",
"Maldives","MDV","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.604089438915253","","","","","","","0.62","0.627252817153931","","0.626666724681854","","",
"Marshall Islands","MHL","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.421741932630539","","0.444823205471039","","",
"Middle income","MIC","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.548776090145111","","","","","","","0.548","0.549441337585449","","0.573443412780762","","",
"Mali","MLI","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.315","0.32084733247757","","0.317583799362183","","",
"Malta","MLT","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.713866949081421","","","","","","","0.731","0.729845523834229","","0.738353133201599","","",
"Myanmar","MMR","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49","0.487348854541779","","0.494565486907959","","",
"Middle East & North Africa (excluding high income)","MNA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.60563451051712","","","","","","","","0.638743340969086","","0.640461683273315","","",
"Mongolia","MNG","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.639347791671753","","0.636095881462097","","",
"Northern Mariana Islands","MNP","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.357","0.380737364292145","","0.392688602209091","","",
"Mauritius","MUS","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.621907472610474","","","","","","","","","","","","",
"Malawi","MWI","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.376364469528198","","","","","","","","","","","","",
"Malaysia","MYS","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.607167363166809","","","","","","","0.645","0.65517657995224","","0.633914470672607","","",
"North America","NAC","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.405374109745026","","","","","","","","","","","","",
"New Caledonia","NCL","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.312","0.31536591053009","","0.313337087631226","","",
"Nigeria","NGA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.338","0.359684616327286","","0.366005271673203","","",
"Nicaragua","NIC","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55","0.526444435119629","","0.527015268802643","","",
"Netherlands","NLD","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.80491441488266","","","","","","","0.813","0.815429925918579","","0.807196140289307","","",
"Norway","NOR","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.789397835731506","","","","","","","0.788","0.783224105834961","","0.793130159378052","","",
"Nepal","NPL","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.530889987945557","","",
"New Zealand","NZL","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.801813781261444","","","","","","","0.785","0.788566470146179","","0.791058838367462","","",
"OECD members","OED","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5806525349617","","","","","","","0.657","0.651619374752045","","0.647709429264069","","",
"Other small states","OSS","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.384","0.396372228860855","","0.401173025369644","","",
"Panama","PAN","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.534742176532745","","","","","","","0.544","0.528074860572815","","0.518514454364777","","",
"Peru","PER","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.559419393539429","","","","","","","0.589","0.597689688205719","","0.604822814464569","","",
"Philippines","PHL","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.579","0.578967392444611","","0.538472712039948","","",
"Palau","PLW","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.594668805599213","","0.615811944007874","","",
"Papua New Guinea","PNG","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.393","0.423925995826721","","0.428595125675201","","",
"Poland","POL","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781","0.791624844074249","","0.786230027675629","","",
"Pre-demographic dividend","PRE","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.764939963817596","","","","","","","0.785","0.792505025863647","","0.781325161457062","","",
"Paraguay","PRY","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.521709263324738","","","","","","","0.535","0.530404150485992","","0.531051993370056","","",
"West Bank and Gaza","PSE","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.576","0.599004745483398","","0.606856763362885","","",
"Pacific island small states","PSS","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.610203802585602","","","","","","","0.654","0.658281087875366","","0.66991251707077","","",
"Romania","ROU","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.633587181568146","","","","","","","0.628","0.621309876441956","","0.611310243606567","","",
"Russian Federation","RUS","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.783","0.776615738868713","","0.726288616657257","","",
"Rwanda","RWA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.388","0.390757828950882","","0.393795281648636","","",
"South Asia","SAS","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.561245560646057","","","","","","","0.612","0.611184060573578","","0.595406949520111","","",
"Sudan","SDN","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.384015113115311","","0.385359644889831","","",
"Senegal","SEN","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.397871762514114","","","","","","","0.428","0.437756150960922","","0.439563810825348","","",
"Singapore","SGP","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.862445950508118","","","","","","","0.899","0.900132894515991","","0.889894485473633","","",
"Solomon Islands","SLB","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.451","0.445292115211487","","0.433454364538193","","",
"Sierra Leone","SLE","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.351","0.35982084274292","","0.370112121105194","","",
"El Salvador","SLV","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.512","0.564187049865723","","0.567954182624817","","",
"San Marino","SMR","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.668373823165894","","","","","","","0.771","0.774211764335632","","0.695207178592682","","",
"Sub-Saharan Africa (excluding high income)","SSA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
